8.3500437555e-01	1.0689353223e+00	1.3874558292e-04	1.0011833581e+00	8.0966922055e-01	-4.2457675394e+04	7.3675373523e-01
8.3600450056e-01	1.0685635341e+00	1.3847500486e-04	1.0012803715e+00	8.1064180510e-01	-4.2225783699e+04	7.3798023780e-01
8.3700462558e-01	1.0681912564e+00	1.3820527476e-04	1.0013761218e+00	8.1161607903e-01	-4.1993613377e+04	7.3921001973e-01
8.3800475059e-01	1.0678184879e+00	1.3793638840e-04	1.0014706088e+00	8.1259204966e-01	-4.1761163946e+04	7.4044309748e-01
8.3900487561e-01	1.0674452278e+00	1.3766834158e-04	1.0015638328e+00	8.1356972432e-01	-4.1528434918e+04	7.4167948764e-01
8.4000500063e-01	1.0670714749e+00	1.3740113013e-04	1.0016557936e+00	8.1454911039e-01	-4.1295425804e+04	7.4291920687e-01
8.4100512564e-01	1.0666972281e+00	1.3713474989e-04	1.0017464915e+00	8.1553021528e-01	-4.1062136113e+04	7.4416227200e-01
8.4200525066e-01	1.0663224864e+00	1.3686919674e-04	1.0018359263e+00	8.1651304644e-01	-4.0828565353e+04	7.4540869993e-01
8.4300537567e-01	1.0659472486e+00	1.3660446658e-04	1.0019240982e+00	8.1749761136e-01	-4.0594713028e+04	7.4665850770e-01
8.4400550069e-01	1.0655715138e+00	1.3634055533e-04	1.0020110072e+00	8.1848391756e-01	-4.0360578641e+04	7.4791171248e-01
8.4500562570e-01	1.0651952808e+00	1.3607745893e-04	1.0020966532e+00	8.1947197259e-01	-4.0126161692e+04	7.4916833153e-01
8.4600575072e-01	1.0648185485e+00	1.3581517336e-04	1.0021810364e+00	8.2046178406e-01	-3.9891461680e+04	7.5042838225e-01
8.4700587573e-01	1.0644413158e+00	1.3555369461e-04	1.0022641567e+00	8.2145335960e-01	-3.9656478101e+04	7.5169188216e-01
8.4800600075e-01	1.0640635816e+00	1.3529301869e-04	1.0023460142e+00	8.2244670689e-01	-3.9421210448e+04	7.5295884890e-01
8.4900612577e-01	1.0636853447e+00	1.3503314163e-04	1.0024266088e+00	8.2344183365e-01	-3.9185658214e+04	7.5422930023e-01
8.5000625078e-01	1.0633066042e+00	1.3477405950e-04	1.0025059407e+00	8.2443874763e-01	-3.8949820889e+04	7.5550325403e-01
8.5100637580e-01	1.0629273587e+00	1.3451576838e-04	1.0025840097e+00	8.2543745663e-01	-3.8713697958e+04	7.5678072830e-01
8.5200650081e-01	1.0625476073e+00	1.3425826437e-04	1.0026608159e+00	8.2643796850e-01	-3.8477288909e+04	7.5806174119e-01
8.5300662583e-01	1.0621673487e+00	1.3400154360e-04	1.0027363594e+00	8.2744029111e-01	-3.8240593222e+04	7.5934631095e-01
8.5400675084e-01	1.0617865818e+00	1.3374560222e-04	1.0028106400e+00	8.2844443240e-01	-3.8003610380e+04	7.6063445597e-01
8.5500687586e-01	1.0614053055e+00	1.3349043639e-04	1.0028836578e+00	8.2945040033e-01	-3.7766339860e+04	7.6192619476e-01
8.5600700088e-01	1.0610235186e+00	1.3323604231e-04	1.0029554127e+00	8.3045820291e-01	-3.7528781138e+04	7.6322154597e-01
8.5700712589e-01	1.0606412200e+00	1.3298241619e-04	1.0030259049e+00	8.3146784821e-01	-3.7290933688e+04	7.6452052835e-01
8.5800725091e-01	1.0602584084e+00	1.3272955426e-04	1.0030951342e+00	8.3247934433e-01	-3.7052796982e+04	7.6582316083e-01
8.5900737592e-01	1.0598750828e+00	1.3247745278e-04	1.0031631006e+00	8.3349269943e-01	-3.6814370488e+04	7.6712946242e-01
8.6000750094e-01	1.0594912418e+00	1.3222610802e-04	1.0032298040e+00	8.3450792168e-01	-3.6575653673e+04	7.6843945230e-01
8.6100762595e-01	1.0591068844e+00	1.3197551627e-04	1.0032952446e+00	8.3552501935e-01	-3.6336646002e+04	7.6975314976e-01
8.6200775097e-01	1.0587220093e+00	1.3172567386e-04	1.0033594221e+00	8.3654400073e-01	-3.6097346936e+04	7.7107057425e-01
8.6300787598e-01	1.0583366154e+00	1.3147657711e-04	1.0034223367e+00	8.3756487415e-01	-3.5857755936e+04	7.7239174531e-01
8.6400800100e-01	1.0579507014e+00	1.3122822240e-04	1.0034839882e+00	8.3858764800e-01	-3.5617872458e+04	7.7371668268e-01
8.6500812602e-01	1.0575642661e+00	1.3098060608e-04	1.0035443766e+00	8.3961233073e-01	-3.5377695957e+04	7.7504540617e-01
8.6600825103e-01	1.0571773083e+00	1.3073372456e-04	1.0036035019e+00	8.4063893083e-01	-3.5137225886e+04	7.7637793578e-01
8.6700837605e-01	1.0567898268e+00	1.3048757425e-04	1.0036613639e+00	8.4166745683e-01	-3.4896461695e+04	7.7771429162e-01
8.6800850106e-01	1.0564018204e+00	1.3024215159e-04	1.0037179627e+00	8.4269791734e-01	-3.4655402831e+04	7.7905449396e-01
8.6900862608e-01	1.0560132877e+00	1.2999745304e-04	1.0037732981e+00	8.4373032099e-01	-3.4414048739e+04	7.8039856320e-01
8.7000875109e-01	1.0556242276e+00	1.2975347506e-04	1.0038273702e+00	8.4476467648e-01	-3.4172398861e+04	7.8174651988e-01
8.7100887611e-01	1.0552346389e+00	1.2951021416e-04	1.0038801787e+00	8.4580099258e-01	-3.3930452639e+04	7.8309838470e-01
8.7200900113e-01	1.0548445201e+00	1.2926766683e-04	1.0039317237e+00	8.4683927808e-01	-3.3688209509e+04	7.8445417848e-01
8.7300912614e-01	1.0544538702e+00	1.2902582962e-04	1.0039820051e+00	8.4787954185e-01	-3.3445668907e+04	7.8581392220e-01
8.7400925116e-01	1.0540626877e+00	1.2878469907e-04	1.0040310228e+00	8.4892179281e-01	-3.3202830265e+04	7.8717763699e-01
8.7500937617e-01	1.0536709715e+00	1.2854427176e-04	1.0040787766e+00	8.4996603993e-01	-3.2959693012e+04	7.8854534414e-01
8.7600950119e-01	1.0532787202e+00	1.2830454425e-04	1.0041252665e+00	8.5101229224e-01	-3.2716256577e+04	7.8991706505e-01
8.7700962620e-01	1.0528859326e+00	1.2806551317e-04	1.0041704925e+00	8.5206055883e-01	-3.2472520383e+04	7.9129282132e-01
8.7800975122e-01	1.0524926073e+00	1.2782717513e-04	1.0042144543e+00	8.5311084886e-01	-3.2228483854e+04	7.9267263466e-01
8.7900987623e-01	1.0520987431e+00	1.2758952678e-04	1.0042571518e+00	8.5416317153e-01	-3.1984146408e+04	7.9405652696e-01
8.8001000125e-01	1.0517043386e+00	1.2735256476e-04	1.0042985851e+00	8.5521753611e-01	-3.1739507463e+04	7.9544452025e-01
8.8101012627e-01	1.0513093926e+00	1.2711628577e-04	1.0043387539e+00	8.5627395192e-01	-3.1494566432e+04	7.9683663672e-01
8.8201025128e-01	1.0509139036e+00	1.2688068648e-04	1.0043776580e+00	8.5733242836e-01	-3.1249322728e+04	7.9823289873e-01
8.8301037630e-01	1.0505178703e+00	1.2664576362e-04	1.0044152975e+00	8.5839297488e-01	-3.1003775758e+04	7.9963332878e-01
8.8401050131e-01	1.0501212914e+00	1.2641151390e-04	1.0044516721e+00	8.5945560100e-01	-3.0757924930e+04	8.0103794953e-01
8.8501062633e-01	1.0497241656e+00	1.2617793408e-04	1.0044867817e+00	8.6052031628e-01	-3.0511769647e+04	8.0244678381e-01
8.8601075134e-01	1.0493264915e+00	1.2594502092e-04	1.0045206261e+00	8.6158713039e-01	-3.0265309308e+04	8.0385985462e-01
8.8701087636e-01	1.0489282678e+00	1.2571277119e-04	1.0045532053e+00	8.6265605301e-01	-3.0018543313e+04	8.0527718509e-01
8.8801100138e-01	1.0485294929e+00	1.2548118169e-04	1.0045845190e+00	8.6372709394e-01	-2.9771471056e+04	8.0669879856e-01
8.8901112639e-01	1.0481301657e+00	1.2525024924e-04	1.0046145670e+00	8.6480026301e-01	-2.9524091929e+04	8.0812471851e-01
8.9001125141e-01	1.0477302846e+00	1.2501997065e-04	1.0046433493e+00	8.6587557012e-01	-2.9276405322e+04	8.0955496858e-01
8.9101137642e-01	1.0473298484e+00	1.2479034279e-04	1.0046708656e+00	8.6695302526e-01	-2.9028410621e+04	8.1098957261e-01
8.9201150144e-01	1.0469288555e+00	1.2456136250e-04	1.0046971157e+00	8.6803263846e-01	-2.8780107211e+04	8.1242855457e-01
8.9301162645e-01	1.0465273046e+00	1.2433302667e-04	1.0047220996e+00	8.6911441985e-01	-2.8531494472e+04	8.1387193864e-01
8.9401175147e-01	1.0461251943e+00	1.2410533219e-04	1.0047458169e+00	8.7019837961e-01	-2.8282571781e+04	8.1531974915e-01
8.9501187648e-01	1.0457225230e+00	1.2387827597e-04	1.0047682674e+00	8.7128452800e-01	-2.8033338515e+04	8.1677201062e-01
8.9601200150e-01	1.0453192895e+00	1.2365185494e-04	1.0047894511e+00	8.7237287534e-01	-2.7783794044e+04	8.1822874773e-01
8.9701212652e-01	1.0449154923e+00	1.2342606603e-04	1.0048093676e+00	8.7346343203e-01	-2.7533937739e+04	8.1968998536e-01
8.9801225153e-01	1.0445111299e+00	1.2320090621e-04	1.0048280168e+00	8.7455620856e-01	-2.7283768965e+04	8.2115574854e-01
8.9901237655e-01	1.0441062008e+00	1.2297637243e-04	1.0048453983e+00	8.7565121547e-01	-2.7033287086e+04	8.2262606251e-01
9.0001250156e-01	1.0437007036e+00	1.2275246170e-04	1.0048615121e+00	8.7674846339e-01	-2.6782491461e+04	8.2410095268e-01
9.0101262658e-01	1.0432946368e+00	1.2252917102e-04	1.0048763579e+00	8.7784796301e-01	-2.6531381447e+04	8.2558044464e-01
9.0201275159e-01	1.0428879989e+00	1.2230649739e-04	1.0048899353e+00	8.7894972512e-01	-2.6279956399e+04	8.2706456417e-01
9.0301287661e-01	1.0424807884e+00	1.2208443786e-04	1.0049022443e+00	8.8005376057e-01	-2.6028215667e+04	8.2855333725e-01
9.0401300163e-01	1.0420730039e+00	1.2186298947e-04	1.0049132844e+00	8.8116008029e-01	-2.5776158599e+04	8.3004679003e-01
9.0501312664e-01	1.0416646438e+00	1.2164214928e-04	1.0049230555e+00	8.8226869530e-01	-2.5523784540e+04	8.3154494886e-01
9.0601325166e-01	1.0412557066e+00	1.2142191437e-04	1.0049315574e+00	8.8337961670e-01	-2.5271092831e+04	8.3304784029e-01
9.0701337667e-01	1.0408461908e+00	1.2120228183e-04	1.0049387896e+00	8.8449285565e-01	-2.5018082810e+04	8.3455549104e-01
9.0801350169e-01	1.0404360949e+00	1.2098324877e-04	1.0049447520e+00	8.8560842342e-01	-2.4764753812e+04	8.3606792805e-01
9.0901362670e-01	1.0400254173e+00	1.2076481231e-04	1.0049494442e+00	8.8672633135e-01	-2.4511105170e+04	8.3758517846e-01
9.1001375172e-01	1.0396141564e+00	1.2054696958e-04	1.0049528660e+00	8.8784659085e-01	-2.4257136211e+04	8.3910726959e-01
9.1101387673e-01	1.0392023107e+00	1.2032971772e-04	1.0049550170e+00	8.8896921345e-01	-2.4002846261e+04	8.4063422897e-01
9.1201400175e-01	1.0387898786e+00	1.2011305391e-04	1.0049558970e+00	8.9009421072e-01	-2.3748234642e+04	8.4216608434e-01
9.1301412677e-01	1.0383768586e+00	1.1989697531e-04	1.0049555057e+00	8.9122159437e-01	-2.3493300672e+04	8.4370286364e-01
9.1401425178e-01	1.0379632491e+00	1.1968147912e-04	1.0049538426e+00	8.9235137614e-01	-2.3238043668e+04	8.4524459501e-01
9.1501437680e-01	1.0375490484e+00	1.1946656255e-04	1.0049509076e+00	8.9348356790e-01	-2.2982462940e+04	8.4679130682e-01
9.1601450181e-01	1.0371342550e+00	1.1925222280e-04	1.0049467001e+00	8.9461818159e-01	-2.2726557797e+04	8.4834302762e-01
9.1701462683e-01	1.0367188672e+00	1.1903845711e-04	1.0049412200e+00	8.9575522926e-01	-2.2470327544e+04	8.4989978621e-01
9.1801475184e-01	1.0363028835e+00	1.1882526273e-04	1.0049344669e+00	8.9689472302e-01	-2.2213771483e+04	8.5146161156e-01
9.1901487686e-01	1.0358863022e+00	1.1861263690e-04	1.0049264403e+00	8.9803667510e-01	-2.1956888912e+04	8.5302853290e-01
9.2001500188e-01	1.0354691216e+00	1.1840057691e-04	1.0049171400e+00	8.9918109780e-01	-2.1699679125e+04	8.5460057964e-01
9.2101512689e-01	1.0350513401e+00	1.1818908004e-04	1.0049065655e+00	9.0032800354e-01	-2.1442141414e+04	8.5617778146e-01
9.2201525191e-01	1.0346329560e+00	1.1797814357e-04	1.0048947165e+00	9.0147740481e-01	-2.1184275066e+04	8.5776016820e-01
9.2301537692e-01	1.0342139678e+00	1.1776776483e-04	1.0048815926e+00	9.0262931422e-01	-2.0926079365e+04	8.5934776998e-01
9.2401550194e-01	1.0337943736e+00	1.1755794114e-04	1.0048671934e+00	9.0378374445e-01	-2.0667553591e+04	8.6094061712e-01
9.2501562695e-01	1.0333741718e+00	1.1734866983e-04	1.0048515184e+00	9.0494070830e-01	-2.0408697020e+04	8.6253874017e-01
9.2601575197e-01	1.0329533607e+00	1.1713994824e-04	1.0048345673e+00	9.0610021865e-01	-2.0149508927e+04	8.6414216991e-01
9.2701587698e-01	1.0325319387e+00	1.1693177374e-04	1.0048163397e+00	9.0726228850e-01	-1.9889988580e+04	8.6575093738e-01
9.2801600200e-01	1.0321099039e+00	1.1672414371e-04	1.0047968351e+00	9.0842693094e-01	-1.9630135244e+04	8.6736507381e-01
9.2901612702e-01	1.0316872546e+00	1.1651705552e-04	1.0047760531e+00	9.0959415917e-01	-1.9369948181e+04	8.6898461070e-01
9.3001625203e-01	1.0312639892e+00	1.1631050658e-04	1.0047539932e+00	9.1076398647e-01	-1.9109426650e+04	8.7060957978e-01
9.3101637705e-01	1.0308401058e+00	1.1610449429e-04	1.0047306550e+00	9.1193642626e-01	-1.8848569904e+04	8.7224001303e-01
9.3201650206e-01	1.0304156027e+00	1.1589901608e-04	1.0047060379e+00	9.1311149203e-01	-1.8587377194e+04	8.7387594267e-01
9.3301662708e-01	1.0299904781e+00	1.1569406939e-04	1.0046801417e+00	9.1428919740e-01	-1.8325847766e+04	8.7551740116e-01
9.3401675209e-01	1.0295647303e+00	1.1548965164e-04	1.0046529657e+00	9.1546955609e-01	-1.8063980863e+04	8.7716442121e-01
9.3501687711e-01	1.0291383575e+00	1.1528576032e-04	1.0046245095e+00	9.1665258192e-01	-1.7801775723e+04	8.7881703580e-01
9.3601700213e-01	1.0287113578e+00	1.1508239287e-04	1.0045947725e+00	9.1783828883e-01	-1.7539231581e+04	8.8047527814e-01
9.3701712714e-01	1.0282837294e+00	1.1487954679e-04	1.0045637544e+00	9.1902669088e-01	-1.7276347667e+04	8.8213918172e-01
9.3801725216e-01	1.0278554706e+00	1.1467721957e-04	1.0045314544e+00	9.2021780222e-01	-1.7013123208e+04	8.8380878026e-01
9.3901737717e-01	1.0274265795e+00	1.1447540871e-04	1.0044978722e+00	9.2141163711e-01	-1.6749557426e+04	8.8548410777e-01
9.4001750219e-01	1.0269970542e+00	1.1427411173e-04	1.0044630073e+00	9.2260820996e-01	-1.6485649541e+04	8.8716519850e-01
9.4101762720e-01	1.0265668929e+00	1.1407332615e-04	1.0044268589e+00	9.2380753526e-01	-1.6221398765e+04	8.8885208700e-01
9.4201775222e-01	1.0261360938e+00	1.1387304952e-04	1.0043894267e+00	9.2500962763e-01	-1.5956804309e+04	8.9054480805e-01
9.4301787723e-01	1.0257046549e+00	1.1367327938e-04	1.0043507099e+00	9.2621450181e-01	-1.5691865379e+04	8.9224339672e-01
9.4401800225e-01	1.0252725744e+00	1.1347401329e-04	1.0043107082e+00	9.2742217264e-01	-1.5426581177e+04	8.9394788837e-01
9.4501812727e-01	1.0248398503e+00	1.1327524882e-04	1.0042694208e+00	9.2863265511e-01	-1.5160950900e+04	8.9565831861e-01
9.4601825228e-01	1.0244064808e+00	1.1307698356e-04	1.0042268472e+00	9.2984596431e-01	-1.4894973741e+04	8.9737472334e-01
9.4701837730e-01	1.0239724639e+00	1.1287921510e-04	1.0041829869e+00	9.3106211546e-01	-1.4628648889e+04	8.9909713875e-01
9.4801850231e-01	1.0235377978e+00	1.1268194104e-04	1.0041378390e+00	9.3228112390e-01	-1.4361975528e+04	9.0082560131e-01
9.4901862733e-01	1.0231024803e+00	1.1248515900e-04	1.0040914032e+00	9.3350300509e-01	-1.4094952837e+04	9.0256014778e-01
9.5001875234e-01	1.0226665097e+00	1.1228886660e-04	1.0040436787e+00	9.3472777463e-01	-1.3827579994e+04	9.0430081520e-01
9.5101887736e-01	1.0222298840e+00	1.1209306148e-04	1.0039946648e+00	9.3595544824e-01	-1.3559856168e+04	9.0604764093e-01
9.5201900238e-01	1.0217926010e+00	1.1189774128e-04	1.0039443610e+00	9.3718604177e-01	-1.3291780526e+04	9.0780066259e-01
9.5301912739e-01	1.0213546590e+00	1.1170290367e-04	1.0038927666e+00	9.3841957119e-01	-1.3023352230e+04	9.0955991814e-01
9.5401925241e-01	1.0209160558e+00	1.1150854630e-04	1.0038398808e+00	9.3965605262e-01	-1.2754570437e+04	9.1132544581e-01
9.5501937742e-01	1.0204767894e+00	1.1131466686e-04	1.0037857031e+00	9.4089550230e-01	-1.2485434301e+04	9.1309728416e-01
9.5601950244e-01	1.0200368579e+00	1.1112126304e-04	1.0037302327e+00	9.4213793661e-01	-1.2215942969e+04	9.1487547205e-01
9.5701962745e-01	1.0195962591e+00	1.1092833252e-04	1.0036734689e+00	9.4338337205e-01	-1.1946095584e+04	9.1666004864e-01
9.5801975247e-01	1.0191549911e+00	1.1073587301e-04	1.0036154110e+00	9.4463182528e-01	-1.1675891285e+04	9.1845105342e-01
9.5901987748e-01	1.0187130517e+00	1.1054388225e-04	1.0035560583e+00	9.4588331309e-01	-1.1405329206e+04	9.2024852620e-01
9.6002000250e-01	1.0182704389e+00	1.1035235794e-04	1.0034954100e+00	9.4713785239e-01	-1.1134408476e+04	9.2205250711e-01
9.6102012752e-01	1.0178271505e+00	1.1016129783e-04	1.0034334654e+00	9.4839546027e-01	-1.0863128220e+04	9.2386303659e-01
9.6202025253e-01	1.0173831846e+00	1.0997069967e-04	1.0033702237e+00	9.4965615392e-01	-1.0591487555e+04	9.2568015543e-01
9.6302037755e-01	1.0169385389e+00	1.0978056120e-04	1.0033056842e+00	9.5091995070e-01	-1.0319485597e+04	9.2750390474e-01
9.6402050256e-01	1.0164932114e+00	1.0959088020e-04	1.0032398461e+00	9.5218686812e-01	-1.0047121455e+04	9.2933432596e-01
9.6502062758e-01	1.0160471999e+00	1.0940165444e-04	1.0031727085e+00	9.5345692381e-01	-9.7743942325e+03	9.3117146089e-01
9.6602075259e-01	1.0156005022e+00	1.0921288171e-04	1.0031042707e+00	9.5473013558e-01	-9.5013030296e+03	9.3301535164e-01
9.6702087761e-01	1.0151531162e+00	1.0902455980e-04	1.0030345319e+00	9.5600652136e-01	-9.2278469400e+03	9.3486604070e-01
9.6802100263e-01	1.0147050397e+00	1.0883668651e-04	1.0029634911e+00	9.5728609925e-01	-8.9540250526e+03	9.3672357089e-01
9.6902112764e-01	1.0142562705e+00	1.0864925966e-04	1.0028911477e+00	9.5856888750e-01	-8.6798364512e+03	9.3858798538e-01
9.7002125266e-01	1.0138068063e+00	1.0846227706e-04	1.0028175007e+00	9.5985490452e-01	-8.4052802142e+03	9.4045932770e-01
9.7102137767e-01	1.0133566451e+00	1.0827573655e-04	1.0027425492e+00	9.6114416885e-01	-8.1303554148e+03	9.4233764174e-01
9.7202150269e-01	1.0129057844e+00	1.0808963596e-04	1.0026662924e+00	9.6243669923e-01	-7.8550611208e+03	9.4422297177e-01
9.7302162770e-01	1.0124542222e+00	1.0790397315e-04	1.0025887294e+00	9.6373251451e-01	-7.5793963947e+03	9.4611536239e-01
9.7402175272e-01	1.0120019560e+00	1.0771874598e-04	1.0025098593e+00	9.6503163375e-01	-7.3033602935e+03	9.4801485862e-01
9.7502187773e-01	1.0115489837e+00	1.0753395230e-04	1.0024296811e+00	9.6633407614e-01	-7.0269518688e+03	9.4992150581e-01
9.7602200275e-01	1.0110953030e+00	1.0734959000e-04	1.0023481940e+00	9.6763986104e-01	-6.7501701666e+03	9.5183534973e-01
9.7702212777e-01	1.0106409115e+00	1.0716565695e-04	1.0022653969e+00	9.6894900798e-01	-6.4730142275e+03	9.5375643649e-01
9.7802225278e-01	1.0101858069e+00	1.0698215105e-04	1.0021812890e+00	9.7026153666e-01	-6.1954830862e+03	9.5568481262e-01
9.7902237780e-01	1.0097299868e+00	1.0679907021e-04	1.0020958692e+00	9.7157746694e-01	-5.9175757720e+03	9.5762052504e-01
9.8002250281e-01	1.0092734490e+00	1.0661641232e-04	1.0020091366e+00	9.7289681887e-01	-5.6392913083e+03	9.5956362104e-01
9.8102262783e-01	1.0088161911e+00	1.0643417531e-04	1.0019210902e+00	9.7421961265e-01	-5.3606287130e+03	9.6151414834e-01
9.8202275284e-01	1.0083582107e+00	1.0625235710e-04	1.0018317290e+00	9.7554586867e-01	-5.0815869978e+03	9.6347215505e-01
9.8302287786e-01	1.0078995053e+00	1.0607095562e-04	1.0017410519e+00	9.7687560749e-01	-4.8021651690e+03	9.6543768968e-01
9.8402300288e-01	1.0074400726e+00	1.0588996883e-04	1.0016490579e+00	9.7820884986e-01	-4.5223622266e+03	9.6741080117e-01
9.8502312789e-01	1.0069799102e+00	1.0570939467e-04	1.0015557460e+00	9.7954561668e-01	-4.2421771647e+03	9.6939153887e-01
9.8602325291e-01	1.0065190155e+00	1.0552923109e-04	1.0014611151e+00	9.8088592906e-01	-3.9616089717e+03	9.7137995255e-01
9.8702337792e-01	1.0060573863e+00	1.0534947607e-04	1.0013651640e+00	9.8222980830e-01	-3.6806566296e+03	9.7337609241e-01
9.8802350294e-01	1.0055950199e+00	1.0517012757e-04	1.0012678918e+00	9.8357727585e-01	-3.3993191143e+03	9.7538000906e-01
9.8902362795e-01	1.0051319138e+00	1.0499118359e-04	1.0011692973e+00	9.8492835339e-01	-3.1175953958e+03	9.7739175358e-01
9.9002375297e-01	1.0046680657e+00	1.0481264211e-04	1.0010693793e+00	9.8628306276e-01	-2.8354844375e+03	9.7941137748e-01
9.9102387798e-01	1.0042034729e+00	1.0463450113e-04	1.0009681368e+00	9.8764142601e-01	-2.5529851969e+03	9.8143893268e-01
9.9202400300e-01	1.0037381330e+00	1.0445675866e-04	1.0008655686e+00	9.8900346536e-01	-2.2700966248e+03	9.8347447161e-01
9.9302412802e-01	1.0032720433e+00	1.0427941270e-04	1.0007616735e+00	9.9036920326e-01	-1.9868176658e+03	9.8551804710e-01
9.9402425303e-01	1.0028052014e+00	1.0410246128e-04	1.0006564503e+00	9.9173866232e-01	-1.7031472581e+03	9.8756971247e-01
9.9502437805e-01	1.0023376045e+00	1.0392590244e-04	1.0005498978e+00	9.9311186539e-01	-1.4190843333e+03	9.8962952150e-01
9.9602450306e-01	1.0018692502e+00	1.0374973419e-04	1.0004420149e+00	9.9448883549e-01	-1.1346278165e+03	9.9169752843e-01
